date,montant,type,est_fraude
2026-07-07,-136523.60288929602,Achat_Marche,0
2026-07-07,3073.4246116987674,Vente,0
2026-07-07,-154222.11266549228,Achat_Marche,0
2026-07-07,-234984.0,Loyer,0
2026-07-07,3927.2514015482157,Vente,0
2026-07-07,-206984.0,Loyer,0
2026-07-07,2889.8720590177036,Vente,0
2026-07-07,4961.304230274572,Vente,0
2026-07-07,3945.371290604239,Vente,0
2026-07-07,4155.106049690395,Vente,0
2026-07-07,3729.031038507958,Vente,0
2026-07-07,5689.616093543962,Vente,0
2026-07-07,5837.102216685389,Vente,0
2026-07-07,2687.684775818114,Vente,0
2026-07-07,5158.63750427139,Vente,0
2026-07-07,3067.3166351249843,Vente,0
2026-07-07,5201.982900784667,Vente,0
2026-07-08,4042.6244044222726,Vente,0
2026-07-08,-297760.0,Salaire,0
2026-07-08,5086.1701073112545,Vente,0
2026-07-08,-946986.0,Loyer,1
2026-07-08,4696.042411096486,Vente,0
2026-07-08,4985.620913336597,Vente,0
2026-07-08,-189541.83869512175,Achat_Marche,0
2026-07-08,6514.492671106958,Vente,1
2026-07-08,4747.062250090678,Vente,0
2026-07-08,4915.99556315284,Vente,0
2026-07-08,4695.686711076125,Vente,0
2026-07-08,-153781.97153521492,Achat_Marche,0
2026-07-08,2831.0754981780656,Vente,0
2026-07-08,3196.267377076718,Vente,0
2026-07-08,-186253.0800291432,Achat_Marche,0
2026-07-08,6611.247308810287,Vente,0
2026-07-08,5222.393437650575,Vente,0
2026-07-08,5620.932785333117,Vente,0
2026-07-08,5469.34429331621,Vente,0
2026-07-08,4122.832319596337,Vente,0
2026-07-08,2985.339312905411,Vente,0
2026-07-08,3792.3708634741242,Vente,0
2026-07-08,4519.509888108302,Vente,0
2026-07-08,3909.4587602516235,Vente,0
2026-07-08,4712.724569409306,Vente,0
2026-07-08,4218.507586046121,Vente,0
2026-07-08,2569.1414160676172,Vente,0
2026-07-08,4683.062711399045,Vente,0
2026-07-08,2778.2289115269264,Vente,0
2026-07-08,4576.094728144831,Vente,0
2026-07-08,4650.592619963743,Vente,0
2026-07-08,3738.50753542398,Vente,0
2026-07-08,4120.905915086055,Vente,0
2026-07-08,4230.706156457693,Vente,0
2026-07-08,5062.627497387989,Vente,0
2026-07-08,4922.427750618311,Vente,0
2026-07-08,3209.5712856505324,Vente,0
2026-07-08,5239.694530064243,Vente,0
2026-07-08,4730.157164031442,Vente,0
2026-07-08,4809.54575950078,Vente,0
2026-07-09,870.2256981316241,Vente,0
2026-07-09,-438368.0,Loyer,0
2026-07-09,3783.2411499570917,Vente,0
2026-07-09,2219.826088265963,Vente,0
2026-07-09,2831.37131714298,Vente,0
2026-07-09,1815.473062411898,Vente,0
2026-07-09,2599.105040823226,Vente,0
2026-07-09,6265.148536261676,Vente,0
2026-07-09,4594.738870593108,Vente,0
2026-07-09,-232791.0,Loyer,0
2026-07-09,3812.881609361333,Vente,0
2026-07-09,4412.906090470427,Vente,0
2026-07-09,4997.260263020307,Vente,0
2026-07-09,2447.8982008691382,Vente,0
2026-07-09,4085.4323465807965,Vente,0
2026-07-09,4897.435428944072,Vente,0
2026-07-09,3422.090508348159,Vente,0
2026-07-09,3651.221350711122,Vente,0
2026-07-09,-123074.48371650584,Achat_Marche,0
2026-07-09,-153893.74258177768,Achat_Marche,0
2026-07-09,-130882.27516192224,Achat_Marche,0
2026-07-09,4860.339332940642,Vente,0
2026-07-09,3858.712687910061,Vente,0
2026-07-09,4652.7676617035095,Vente,0
2026-07-09,5003.988338342223,Vente,0
2026-07-09,4293.5580129893315,Vente,1
2026-07-09,3819.0175220566075,Vente,0
2026-07-09,4371.3069185677305,Vente,0
2026-07-09,4814.424155242702,Vente,0
2026-07-09,4104.268957143066,Vente,0
2026-07-09,3775.3851620634186,Vente,0
2026-07-09,4754.6791398071355,Vente,0
2026-07-09,3511.0076164423704,Vente,0
2026-07-09,-279646.78251927445,Achat_Marche,1
2026-07-09,-331819.3728862133,Achat_Marche,1
2026-07-09,6542.896445743636,Vente,0
2026-07-09,3278.121465142417,Vente,0
2026-07-09,3511.5935668528596,Vente,0
2026-07-09,2550.12348798905,Vente,0
2026-07-09,4345.303297353404,Vente,0
2026-07-09,3314.8015765391856,Vente,0
2026-07-09,8018.408526376258,Vente,1
2026-07-09,4136.309025621507,Vente,0
2026-07-09,4419.856558158782,Vente,0
2026-07-09,4406.019339679797,Vente,0
2026-07-09,3570.0679858193366,Vente,0
2026-07-09,5907.103413344886,Vente,0
2026-07-09,4470.877428366157,Vente,0
2026-07-09,3875.7213407040913,Vente,0
2026-07-09,3587.084273696472,Vente,0
2026-07-09,4004.6872473717003,Vente,0
2026-07-09,3715.8126231528295,Vente,0
2026-07-09,3181.7883030396465,Vente,0
2026-07-09,5507.674334612772,Vente,0
2026-07-09,4258.003243007176,Vente,0
2026-07-09,2986.1276855380343,Vente,0
2026-07-09,3711.465890815524,Vente,0
2026-07-09,-284872.0,Salaire,0
2026-07-10,3432.1712385812452,Vente,0
2026-07-10,4127.8004112038825,Vente,0
2026-07-10,5459.081847740696,Vente,0
2026-07-10,-268211.0,Loyer,0
2026-07-10,3727.9405283773167,Vente,0
2026-07-10,5133.798129859253,Vente,0
2026-07-10,-125343.46118786435,Achat_Marche,0
2026-07-10,4943.121548849414,Vente,0
2026-07-10,6125.517458633463,Vente,0
2026-07-10,4912.0552427435205,Vente,0
2026-07-10,4558.634663567508,Vente,0
2026-07-10,4103.3375554669965,Vente,0
2026-07-10,4567.282598957985,Vente,0
2026-07-10,5394.306607530883,Vente,0
2026-07-10,3455.0961216896353,Vente,0
2026-07-10,4100.922763737188,Vente,0
2026-07-10,1436.0142303870666,Vente,0
2026-07-10,3734.0105959243933,Vente,0
2026-07-10,2579.7985785596657,Vente,0
2026-07-10,5196.445086772849,Vente,0
2026-07-10,3795.6665360452303,Vente,0
2026-07-10,-136460.019152779,Achat_Marche,0
2026-07-10,-141058.07401981478,Achat_Marche,0
2026-07-10,4379.040006143678,Vente,0
2026-07-10,2852.826771308055,Vente,0
2026-07-10,2958.6931606716444,Vente,0
2026-07-10,3499.0060037594426,Vente,0
2026-07-10,3603.5093455549436,Vente,0
2026-07-10,4966.57150284192,Vente,0
2026-07-10,2524.2702499326615,Vente,0
2026-07-10,4577.519169656658,Vente,0
2026-07-10,6050.029267686663,Vente,0
2026-07-10,2819.96448537815,Vente,0
2026-07-10,2967.9841242644497,Vente,0
2026-07-10,-274536.0,Salaire,0
2026-07-10,4251.873827530486,Vente,0
2026-07-10,4962.521880629353,Vente,0
2026-07-10,3377.323648305169,Vente,0
2026-07-10,4839.4645750716445,Vente,0
2026-07-10,-387741.0,Loyer,0
2026-07-10,2424.0678989733683,Vente,0
2026-07-10,2817.4977103155798,Vente,0
2026-07-10,-303894.0,Loyer,0
2026-07-10,5932.7984465610625,Vente,0
2026-07-10,2272.562267450956,Vente,0
2026-07-10,4163.34679234676,Vente,0
2026-07-10,4576.790820177155,Vente,0
2026-07-10,-103843.39133762149,Achat_Marche,0
2026-07-10,-273711.0,Loyer,0
2026-07-10,4232.3958081615265,Vente,0
2026-07-10,4232.842450736639,Vente,0
2026-07-10,4001.8330005944813,Vente,0
2026-07-10,4050.4474427744603,Vente,0
2026-07-10,-172561.024775906,Achat_Marche,0
2026-07-10,5534.946274031511,Vente,0
2026-07-10,-164865.15294285666,Achat_Marche,0
2026-07-10,4826.834717872908,Vente,0
2026-07-10,-422331.0,Loyer,0
2026-07-10,4418.826685704509,Vente,0
2026-07-10,4301.148634046952,Vente,0
2026-07-10,5384.056377326512,Vente,0
2026-07-10,3604.782124266615,Vente,0
2026-07-10,4570.197055523189,Vente,0
2026-07-10,3597.151517664822,Vente,0
2026-07-10,-132788.79940075704,Achat_Marche,0
2026-07-10,3480.1931718482356,Vente,0
2026-07-11,3259.3120372715657,Vente,0
2026-07-11,3222.1975241730756,Vente,0
2026-07-11,4257.0530584362405,Vente,0
2026-07-11,3254.7042193796633,Vente,0
2026-07-11,2222.2111256796143,Vente,0
2026-07-11,-135595.60180853354,Achat_Marche,0
2026-07-11,2960.406032208377,Vente,0
2026-07-11,5261.06286519449,Vente,0
2026-07-11,3358.3192122255555,Vente,0
2026-07-11,1768.9597372849798,Vente,0
2026-07-11,4461.383334918575,Vente,0
2026-07-11,-200589.8187468373,Achat_Marche,0
2026-07-11,4296.409658567647,Vente,0
2026-07-11,-209440.0,Salaire,0
2026-07-11,4300.466822305859,Vente,0
2026-07-11,3122.2787196782756,Vente,0
2026-07-11,-130505.99024206116,Achat_Marche,0
2026-07-11,4316.0781921536145,Vente,0
2026-07-11,5369.353367577767,Vente,0
2026-07-11,4308.432380929601,Vente,0
2026-07-11,3331.9560921514885,Vente,0
2026-07-11,-345948.82883522357,Achat_Marche,1
2026-07-11,1497.391109392578,Vente,0
2026-07-11,3564.525951961829,Vente,0
2026-07-11,6642.910482624304,Vente,0
2026-07-11,5038.174476694235,Vente,0
2026-07-11,3112.1036483082635,Vente,0
2026-07-11,4964.902758754235,Vente,0
2026-07-11,4854.070250711953,Vente,0
2026-07-11,4279.415534603632,Vente,0
2026-07-11,4212.669956170154,Vente,0
2026-07-11,4949.165062690359,Vente,0
2026-07-11,3388.9372854349326,Vente,0
2026-07-11,5619.313979630682,Vente,0
2026-07-11,4460.397439625406,Vente,0
2026-07-11,2302.980186676484,Vente,0
2026-07-11,4139.5374690830395,Vente,0
2026-07-11,3936.967575964707,Vente,0
2026-07-11,2813.254385571635,Vente,0
2026-07-11,3518.429317232267,Vente,0
2026-07-11,4538.8668241692285,Vente,0
2026-07-11,-153638.93127666705,Achat_Marche,0
2026-07-11,3809.4627102730187,Vente,0
2026-07-11,-114327.48877964552,Achat_Marche,0
2026-07-11,3255.139720864788,Vente,0
2026-07-11,6018.565712382927,Vente,0
2026-07-11,2502.8290641735857,Vente,0
2026-07-11,4174.1762564046,Vente,0
2026-07-12,4549.792222103717,Vente,0
2026-07-12,4375.600179183257,Vente,0
2026-07-12,3559.5334183346026,Vente,0
2026-07-12,4353.713540095612,Vente,0
2026-07-12,4628.271099481666,Vente,0
2026-07-12,4082.7071499152103,Vente,0
2026-07-12,4889.41974673381,Vente,0
2026-07-12,4984.794994823032,Vente,0
2026-07-12,5157.699172198435,Vente,0
2026-07-12,4523.454112067926,Vente,0
2026-07-12,3432.0188644731143,Vente,0
2026-07-12,4412.48903474622,Vente,0
2026-07-12,2000.2734808270932,Vente,0
2026-07-12,4000.8237561021147,Vente,0
2026-07-12,4844.841442054174,Vente,0
2026-07-12,-161534.73606863752,Achat_Marche,0
2026-07-12,5749.184849394856,Vente,0
2026-07-12,5529.915057318644,Vente,1
2026-07-12,4103.253863861231,Vente,0
2026-07-12,2376.178773344871,Vente,0
2026-07-12,4264.910795031244,Vente,0
2026-07-12,4016.0156218156753,Vente,0
2026-07-12,5157.419868236328,Vente,0
2026-07-12,3367.2483597122464,Vente,0
2026-07-12,4186.622743087933,Vente,0
2026-07-12,4278.420072170634,Vente,0
2026-07-12,4235.042171352571,Vente,0
2026-07-12,3889.707399944657,Vente,0
2026-07-12,-204806.0,Salaire,0
2026-07-12,3969.312380615899,Vente,0
2026-07-12,2072.804562741541,Vente,0
2026-07-12,2771.8796599258094,Vente,0
2026-07-12,3937.582150841627,Vente,0
2026-07-12,5192.5199800399205,Vente,0
2026-07-12,2841.1854749125787,Vente,0
2026-07-12,4131.162201209187,Vente,0
2026-07-12,7405.120859161008,Vente,1
2026-07-12,4359.681694079362,Vente,0
2026-07-12,4139.908780577463,Vente,0
2026-07-12,4532.706404352075,Vente,0
2026-07-12,3505.037091481718,Vente,0
2026-07-12,4174.757460881939,Vente,0
2026-07-12,3972.4608020726873,Vente,0
2026-07-12,3574.1067578850952,Vente,0
2026-07-12,2523.517695303758,Vente,0
2026-07-12,4743.9383835236395,Vente,0
2026-07-12,2769.57220675279,Vente,0
2026-07-12,3245.361823906312,Vente,0
2026-07-12,3465.2149561032206,Vente,0
2026-07-12,4180.71115594577,Vente,0
2026-07-12,4043.255240191732,Vente,0
2026-07-12,2989.5756135763777,Vente,0
2026-07-12,3655.2690253786477,Vente,0
2026-07-13,4541.15404866772,Vente,0
2026-07-13,2234.84699477016,Vente,0
2026-07-13,5280.666256672079,Vente,0
2026-07-13,407.2531689931302,Vente,0
2026-07-13,4372.609250381462,Vente,0
2026-07-13,1356.595870458074,Vente,0
2026-07-13,-154159.65475698083,Achat_Marche,0
2026-07-13,3985.563073632287,Vente,0
2026-07-13,-200178.05879457388,Achat_Marche,0
2026-07-13,4397.561697443309,Vente,0
2026-07-13,1324.7510325556705,Vente,0
2026-07-13,2804.604745024506,Vente,0
2026-07-13,5135.436333985562,Vente,0
2026-07-13,5712.787215845679,Vente,0
2026-07-13,3515.361786264273,Vente,0
2026-07-13,3132.6647927665226,Vente,0
2026-07-13,3394.847044388246,Vente,0
2026-07-13,6528.334864830002,Vente,0
2026-07-13,3499.8724395986105,Vente,0
2026-07-13,5543.609278665986,Vente,1
2026-07-13,3351.4287051950882,Vente,0
2026-07-13,5025.194563101965,Vente,0
2026-07-13,2772.2154876781765,Vente,0
2026-07-13,3444.900922095257,Vente,0
2026-07-13,3809.003325642237,Vente,0
2026-07-13,-171877.49488140832,Achat_Marche,0
2026-07-13,3812.0735313730775,Vente,0
2026-07-13,4541.545929510148,Vente,0
2026-07-13,5714.167329470663,Vente,0
2026-07-13,5024.3407431093965,Vente,0
2026-07-13,4103.273972654774,Vente,0
2026-07-13,-211305.0,Loyer,0
2026-07-13,-165934.84263261862,Achat_Marche,0
2026-07-13,5179.103870133981,Vente,0
2026-07-13,-179660.2439872446,Achat_Marche,0
2026-07-13,4727.352109581681,Vente,0
2026-07-13,-161536.8330425024,Achat_Marche,0
2026-07-13,4202.781868380769,Vente,0
2026-07-13,3438.102169794437,Vente,0
2026-07-13,-192358.86017848982,Achat_Marche,0
2026-07-13,-422741.0,Loyer,0
2026-07-13,1435.2921948501084,Vente,0
2026-07-13,-170928.4342414742,Achat_Marche,0
2026-07-14,3779.22339639887,Vente,0
2026-07-14,3832.0191037446334,Vente,0
2026-07-14,3750.954985969695,Vente,0
2026-07-14,3344.920648112481,Vente,0
2026-07-14,3562.2139380228405,Vente,0
2026-07-14,5082.35628327615,Vente,0
2026-07-14,1728.4040263869178,Vente,0
2026-07-14,3317.466866308019,Vente,0
2026-07-14,3905.860387586792,Vente,0
2026-07-14,5332.087497997842,Vente,0
2026-07-14,4453.471843067489,Vente,0
2026-07-14,-124493.10173585062,Achat_Marche,0
2026-07-14,6241.9771109114345,Vente,1
2026-07-14,4258.389515727907,Vente,0
2026-07-14,3136.497966528868,Vente,0
2026-07-14,-115464.4717132969,Achat_Marche,0
2026-07-14,3917.2019374075826,Vente,0
2026-07-14,4209.907865917348,Vente,0
2026-07-14,3787.569199273289,Vente,0
2026-07-14,3826.9483071248765,Vente,0
2026-07-14,3794.4075234208435,Vente,0
2026-07-14,4251.738940150948,Vente,0
2026-07-14,3770.6719628115034,Vente,0
2026-07-14,4457.528498717894,Vente,0
2026-07-14,5650.64843208282,Vente,1
2026-07-14,-164867.583994184,Achat_Marche,0
2026-07-14,3398.0474603395087,Vente,0
2026-07-14,5112.546162822202,Vente,0
2026-07-14,-487691.0,Salaire,0
2026-07-14,2762.7139545911577,Vente,0
2026-07-14,-165202.19078122667,Achat_Marche,0
2026-07-14,3984.3657005441614,Vente,0
2026-07-14,4532.048383643396,Vente,0
2026-07-14,5728.275832628555,Vente,0
2026-07-14,-146310.34627386744,Achat_Marche,0
2026-07-14,4323.710151800451,Vente,0
2026-07-14,4454.408420353779,Vente,0
2026-07-14,5467.576819553818,Vente,0
2026-07-14,1878.4826707101756,Vente,0
2026-07-14,-149814.81077160055,Achat_Marche,0
2026-07-14,3988.082314862382,Vente,0
2026-07-14,-113270.99357266564,Achat_Marche,0
2026-07-14,3660.0314951408955,Vente,0
2026-07-14,4733.375186363283,Vente,0
2026-07-14,1764.2400360527308,Vente,0
2026-07-15,4045.426786961778,Vente,0
2026-07-15,3981.390216454547,Vente,0
2026-07-15,-249267.78761140752,Achat_Marche,1
2026-07-15,-174562.86535968434,Achat_Marche,0
2026-07-15,4040.90926550962,Vente,0
2026-07-15,2571.2140734592485,Vente,0
2026-07-15,3500.6604024793514,Vente,0
2026-07-15,-244807.0,Salaire,0
2026-07-15,5258.947597291979,Vente,0
2026-07-15,4609.195215175536,Vente,0
2026-07-15,4164.745225016756,Vente,0
2026-07-15,5595.6298207624795,Vente,0
2026-07-15,4369.186491167794,Vente,0
2026-07-15,3962.123444865092,Vente,0
2026-07-15,5090.966343852191,Vente,0
2026-07-15,3476.2746547154693,Vente,0
2026-07-15,5309.509216052091,Vente,0
2026-07-15,3506.6945725444984,Vente,0
2026-07-15,3935.5124019738646,Vente,0
2026-07-15,2083.494873927198,Vente,0
2026-07-15,4488.070597374294,Vente,0
2026-07-15,3520.963082217626,Vente,0
2026-07-15,3278.252662586892,Vente,0
2026-07-15,4734.17710718315,Vente,0
2026-07-15,2880.6608973789816,Vente,0
2026-07-15,4005.4200850185807,Vente,0
2026-07-15,-126562.32843427657,Achat_Marche,0
2026-07-15,5086.579583052957,Vente,0
2026-07-15,4438.4876166318045,Vente,0
2026-07-15,4574.721812817386,Vente,0
2026-07-15,4005.845254333282,Vente,0
2026-07-15,-208462.8389976978,Achat_Marche,0
2026-07-15,4224.287815994757,Vente,0
2026-07-15,-147346.576485489,Achat_Marche,0
2026-07-15,3499.5541480473007,Vente,0
2026-07-15,4286.968844072323,Vente,0
2026-07-15,5133.901568932908,Vente,0
2026-07-15,2225.1160147802466,Vente,0
2026-07-15,7008.541212622058,Vente,1
2026-07-15,1732.4112668468233,Vente,0
2026-07-15,-150873.87249626743,Achat_Marche,0
2026-07-15,3449.844457456051,Vente,0
2026-07-15,-298769.0500119785,Achat_Marche,1
2026-07-15,2845.8996748667973,Vente,0
2026-07-15,-465808.0,Loyer,0
2026-07-15,-156667.51621229426,Achat_Marche,0
2026-07-15,4195.01833248139,Vente,0
2026-07-15,4042.1066582957633,Vente,0
2026-07-15,3859.2267920568615,Vente,0
2026-07-15,-458523.0,Loyer,0
2026-07-15,-144433.24789601858,Achat_Marche,0
2026-07-15,4780.106315099082,Vente,0
2026-07-15,2925.9812150159364,Vente,0
2026-07-15,2343.326035246181,Vente,0
2026-07-15,3991.6857875320015,Vente,0
2026-07-15,3612.1241616704137,Vente,0
2026-07-15,4463.558320829564,Vente,0
2026-07-15,3674.3669285736178,Vente,0
2026-07-15,-310856.0,Loyer,0
2026-07-15,4721.5824150525805,Vente,0
2026-07-16,4932.065775190533,Vente,0
2026-07-16,5146.566836303039,Vente,0
2026-07-16,4286.415604460839,Vente,0
2026-07-16,5027.596785948759,Vente,0
2026-07-16,4494.067336479657,Vente,0
2026-07-16,4026.110352955186,Vente,0
2026-07-16,5064.880981242139,Vente,0
2026-07-16,-150615.8670529581,Achat_Marche,0
2026-07-16,4023.9875261755296,Vente,0
2026-07-16,3184.8617180300403,Vente,0
2026-07-16,3849.9281258117094,Vente,0
2026-07-16,2689.500984067544,Vente,0
2026-07-16,3948.1614360206236,Vente,0
2026-07-16,3542.563121801529,Vente,0
2026-07-16,-202631.6808081851,Achat_Marche,0
2026-07-16,-341462.0,Loyer,0
2026-07-16,3061.4121269168154,Vente,0
2026-07-16,1600.1512865443128,Vente,0
2026-07-16,-353831.85313641274,Achat_Marche,1
2026-07-16,4114.897213482159,Vente,0
2026-07-16,3166.6609274577468,Vente,0
2026-07-16,4744.633046598998,Vente,0
2026-07-16,1093.225951204185,Vente,0
2026-07-16,2851.3257476622375,Vente,0
2026-07-16,4487.249358765145,Vente,0
2026-07-16,4307.3363144812565,Vente,0
2026-07-16,3649.756665092136,Vente,0
2026-07-16,5299.224424346294,Vente,0
2026-07-16,-172185.93860051254,Achat_Marche,0
2026-07-16,3870.7864220957954,Vente,1
2026-07-16,3686.659090652866,Vente,0
2026-07-16,3335.146012897505,Vente,0
2026-07-16,2888.3726695188525,Vente,0
2026-07-16,3334.7578422503575,Vente,0
2026-07-16,-172402.26728432626,Achat_Marche,0
2026-07-16,4374.944008559694,Vente,0
2026-07-16,5968.079429764082,Vente,1
2026-07-16,3946.0595570639202,Vente,0
2026-07-16,3177.9233050383286,Vente,0
2026-07-16,2383.0635626299218,Vente,0
2026-07-16,5095.604337228749,Vente,0
2026-07-16,-207995.8266455292,Achat_Marche,0
2026-07-16,2226.025070355899,Vente,0
2026-07-16,3204.155040476532,Vente,0
2026-07-16,-183281.5194228237,Achat_Marche,0
2026-07-16,2928.843922596725,Vente,0
2026-07-16,4015.6956132758237,Vente,0
2026-07-16,-180077.29201724034,Achat_Marche,0
2026-07-16,5683.373343007534,Vente,0
2026-07-16,3833.849439700634,Vente,0
2026-07-16,-172828.03732240872,Achat_Marche,0
2026-07-16,4353.958139978882,Vente,0
2026-07-16,4516.182924285929,Vente,1
2026-07-16,4148.826729031634,Vente,0
2026-07-16,2222.7865424191973,Vente,0
2026-07-16,-150769.79547296162,Achat_Marche,0
2026-07-16,3014.49981641966,Vente,0
2026-07-16,2985.208311309269,Vente,0
2026-07-16,2952.828584683727,Vente,0
2026-07-16,4691.515855865331,Vente,0
2026-07-16,3585.757344098046,Vente,0
2026-07-16,3477.1271866260563,Vente,0
2026-07-16,4869.329104046212,Vente,0
2026-07-16,2145.2135485391645,Vente,0
2026-07-17,-130801.81293410173,Achat_Marche,0
2026-07-17,4143.199680710303,Vente,0
2026-07-17,5176.66533893368,Vente,0
2026-07-17,2250.041252338416,Vente,0
2026-07-17,3278.4563537941012,Vente,0
2026-07-17,4282.831967565875,Vente,0
2026-07-17,3325.32554531653,Vente,0
2026-07-17,4004.605214708358,Vente,0
2026-07-17,2999.2724490986807,Vente,0
2026-07-17,4681.34184761238,Vente,0
2026-07-17,2824.1302358829207,Vente,0
2026-07-17,-160352.59368265432,Achat_Marche,0
2026-07-17,4339.381283171909,Vente,0
2026-07-17,-349630.0,Salaire,0
2026-07-17,4319.5255015528655,Vente,0
2026-07-17,2443.9520311503684,Vente,0
2026-07-17,5132.013023421754,Vente,0
2026-07-17,-495832.0,Loyer,0
2026-07-17,-173568.25144126578,Achat_Marche,0
2026-07-17,3956.3477088991076,Vente,0
2026-07-17,3555.957804147396,Vente,0
2026-07-17,3628.945669333223,Vente,0
2026-07-17,3133.9502335150937,Vente,0
2026-07-17,-273429.0,Loyer,0
2026-07-17,2661.60365226953,Vente,0
2026-07-17,4442.853493838486,Vente,0
2026-07-17,-161063.889238749,Achat_Marche,0
2026-07-17,4284.746560553744,Vente,0
2026-07-17,2550.2515491445465,Vente,0
2026-07-17,2619.6516790225414,Vente,0
2026-07-17,3182.7748360278497,Vente,0
2026-07-17,5128.136747121935,Vente,0
2026-07-17,-370123.0,Salaire,0
2026-07-17,5045.803451367991,Vente,0
2026-07-17,4246.203871014337,Vente,0
2026-07-17,4782.703369019244,Vente,0
2026-07-17,2870.73410159105,Vente,0
2026-07-17,-357866.0,Loyer,0
2026-07-17,4423.155672682302,Vente,0
2026-07-17,3892.87492798628,Vente,0
2026-07-17,4590.041425587905,Vente,0
2026-07-17,3512.339487204924,Vente,0
2026-07-17,-171622.9654496202,Achat_Marche,0
2026-07-17,3936.589131666017,Vente,0
2026-07-17,-495305.0,Salaire,0
2026-07-17,3770.425184507421,Vente,0
2026-07-17,4107.803957528619,Vente,0
2026-07-17,-183880.1303755955,Achat_Marche,0
2026-07-17,4601.275181129755,Vente,0
2026-07-17,3632.8790065130315,Vente,0
2026-07-17,4193.991328949085,Vente,0
2026-07-17,2804.0700412026426,Vente,0
2026-07-17,-205360.19631523924,Achat_Marche,0
2026-07-17,4995.998964386474,Vente,0
2026-07-17,2400.8578948929608,Vente,0
2026-07-17,2783.9040950258,Vente,0
2026-07-17,6082.848747769565,Vente,1
2026-07-17,3297.378241586033,Vente,0
2026-07-17,2661.477477948983,Vente,0
2026-07-17,2527.8902936726936,Vente,0
2026-07-17,4415.713323697949,Vente,0
2026-07-17,3478.2340541442604,Vente,0
2026-07-17,2810.991319765336,Vente,0
2026-07-17,-116845.46302091886,Achat_Marche,0
2026-07-17,5167.538873625582,Vente,0
2026-07-17,4514.20815264874,Vente,0
2026-07-17,2835.0443395170487,Vente,0
2026-07-17,4996.90433139686,Vente,0
2026-07-18,2607.575303579851,Vente,0
2026-07-18,4579.967491942995,Vente,0
2026-07-18,3764.8992304804106,Vente,0
2026-07-18,2979.5381062109946,Vente,0
2026-07-18,4035.509994791398,Vente,0
2026-07-18,-161484.2071933344,Achat_Marche,0
2026-07-18,3827.2360338812186,Vente,0
2026-07-18,3822.5724516769355,Vente,0
2026-07-18,-152802.29982693552,Achat_Marche,0
2026-07-18,-144277.6742821438,Achat_Marche,0
2026-07-18,5410.003758894981,Vente,0
2026-07-18,4470.5792391364475,Vente,0
2026-07-18,2111.8849812944836,Vente,0
2026-07-18,4802.816264952868,Vente,0
2026-07-18,3538.8486148620923,Vente,0
2026-07-18,2605.8415919325626,Vente,0
2026-07-18,4231.361870537856,Vente,0
2026-07-18,5445.6906115064485,Vente,0
2026-07-18,4123.519274438081,Vente,0
2026-07-18,3792.9593922523545,Vente,0
2026-07-18,2943.90150251897,Vente,0
2026-07-18,3217.745314846312,Vente,0
2026-07-18,3927.61435548411,Vente,0
2026-07-18,3651.764089952479,Vente,0
2026-07-18,5644.39768955884,Vente,0
2026-07-18,3816.3490282024704,Vente,0
2026-07-18,3837.863557032819,Vente,0
2026-07-18,-232860.0,Loyer,0
2026-07-18,3046.8338493316337,Vente,0
2026-07-18,5435.989124169071,Vente,0
2026-07-18,-402854.0,Loyer,0
2026-07-18,-106321.04872696134,Achat_Marche,0
2026-07-18,2523.9821106423924,Vente,0
2026-07-18,3119.0499876987055,Vente,0
2026-07-18,-182471.67174969614,Achat_Marche,0
2026-07-18,3969.9984787797443,Vente,0
2026-07-18,3232.9643643395652,Vente,0
2026-07-18,-136391.69782406822,Achat_Marche,0
2026-07-18,-155621.95844981272,Achat_Marche,0
2026-07-18,-163901.40913169345,Achat_Marche,0
2026-07-18,3159.6067358611576,Vente,0
2026-07-18,1930.930296175074,Vente,0
2026-07-18,5114.680481204805,Vente,0
2026-07-18,3030.929841807864,Vente,0
2026-07-18,3455.5245451865408,Vente,0
2026-07-18,4722.3061954104105,Vente,0
2026-07-18,2909.7263357224974,Vente,0
2026-07-18,4168.943174640434,Vente,0
2026-07-18,4688.983546681561,Vente,0
2026-07-19,-306639.0,Loyer,0
2026-07-19,4016.8101435718936,Vente,0
2026-07-19,4620.483523927288,Vente,0
2026-07-19,2760.828116886182,Vente,0
2026-07-19,-140866.70787482036,Achat_Marche,0
2026-07-19,5010.015717221316,Vente,0
2026-07-19,4581.670116279007,Vente,0
2026-07-19,4801.394323783383,Vente,0
2026-07-19,3732.5871941114524,Vente,0
2026-07-19,3725.232405624521,Vente,0
2026-07-19,1184.189505522706,Vente,0
2026-07-19,3952.898292106454,Vente,0
2026-07-19,4614.216915483829,Vente,0
2026-07-19,4234.23541081056,Vente,0
2026-07-19,3071.8143706218957,Vente,0
2026-07-19,3900.274652314234,Vente,0
2026-07-19,2509.688977845842,Vente,0
2026-07-19,4864.157112284053,Vente,0
2026-07-19,-460479.0,Loyer,0
2026-07-19,-121029.39106155283,Achat_Marche,0
2026-07-19,4652.4371939720195,Vente,0
2026-07-19,3729.9020786901497,Vente,0
2026-07-19,-245967.0,Loyer,0
2026-07-19,3698.00422573122,Vente,0
2026-07-19,-329960.0,Salaire,0
2026-07-19,3468.6401184231336,Vente,0
2026-07-19,5689.093131077389,Vente,0
2026-07-19,2580.4584542291195,Vente,0
2026-07-19,2020.178634399315,Vente,0
